time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1499254978187717,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978187794,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978187908,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978187984,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978188101,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978188292,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978188308,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978188484,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978188485,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978188716,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978188792,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978188908,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978188980,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978189100,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978189292,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978189304,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978189484,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978189485,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978189712,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978189794,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978189904,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978189982,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978190096,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978190290,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978190291,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978190480,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978190511,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978190712,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978190731,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978190904,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978191044,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978191096,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978191263,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978191288,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978191486,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978191570,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978191678,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978191869,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978192047,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978192063,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254978192253,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978192464,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978192546,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978192656,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978192848,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978193041,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254978193044,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978193231,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978193464,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978193545,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978193656,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978193849,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978194041,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254978194045,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978194231,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978194318,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978194423,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978194554,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978194616,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978194808,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978194861,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978194999,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978195067,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978195191,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254978195333,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978195384,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978195576,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254978195584,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978195767,6,537,13.107.4.50,192.168.10.15,80,49451
1499254978256415,6,6,192.168.10.15,13.107.4.50,49451,80
1499254978341844,6,309,40.83.143.209,192.168.10.14,443,49460
1499254978388773,6,6,192.168.10.14,40.83.143.209,49460,443
1499254978488345,6,277,192.168.10.14,40.83.143.209,49461,443
1499254978488419,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254978488470,6,1749,192.168.10.14,40.83.143.209,49461,443
1499254978575063,6,6,40.83.143.209,192.168.10.14,443,49461
1499254978575067,6,6,40.83.143.209,192.168.10.14,443,49461
1499254978782651,6,309,40.83.143.209,192.168.10.14,443,49461
1499254978835056,6,6,192.168.10.14,40.83.143.209,49461,443
1499254978858474,17,56,192.168.10.19,192.154.108.74,123,123
1499254978915361,6,277,192.168.10.14,40.83.143.209,49460,443
1499254978915466,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254978915516,6,1781,192.168.10.14,40.83.143.209,49460,443
1499254978926816,17,56,192.154.108.74,192.168.10.19,123,123
1499254979001913,6,6,40.83.143.209,192.168.10.14,443,49460
1499254979002321,6,6,40.83.143.209,192.168.10.14,443,49460
1499254979101253,6,328,192.168.10.15,13.107.4.50,49451,80
1499254979124019,6,6,13.107.4.50,192.168.10.15,80,49451
1499254979125706,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979125927,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979125973,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979126004,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979126181,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979126202,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979126372,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979126510,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979126566,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979126697,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979126757,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979126949,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979127002,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979127183,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979127202,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979127374,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979127508,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979127567,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979127696,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979127759,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979127951,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979128002,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979128176,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979128197,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979128367,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979128503,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979128560,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979128697,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979128752,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979128944,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979129005,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979129135,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979129327,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979129509,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979129521,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979129714,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979129755,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979129927,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979130007,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979130118,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979130311,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979130314,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979130503,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979130524,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979130694,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979130775,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979130888,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979131016,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979131079,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979131271,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979131306,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979131462,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979131543,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979131654,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979131759,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979131847,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979132009,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979132039,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979132231,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979132275,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979132439,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979132517,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979132631,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979132769,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979132824,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979133009,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979133016,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979133215,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979133321,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979133407,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979133497,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979133600,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979133764,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979133792,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979133984,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979133997,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979134175,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979134263,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979134367,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979134505,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979134560,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979134749,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979134752,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979134944,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979135012,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979135135,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979135188,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979135327,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979135520,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979135520,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979135693,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979135711,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979135924,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979136034,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979136116,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979136230,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979136307,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979136500,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979136540,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979136692,6,1750,13.107.4.50,192.168.10.15,80,49451
1499254979136708,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979136917,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979136949,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979137109,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979137188,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979137256,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979137380,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979137469,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979137573,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979137692,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979137765,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979137957,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979138019,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979138177,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979138201,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979138368,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979138527,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979138560,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979138694,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979138753,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979138945,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979139000,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979148659,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979148877,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979149069,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979149261,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979149453,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979149645,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979149837,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979150029,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979150221,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979150413,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979150654,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979150846,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979151038,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979151231,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979151423,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979151656,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979151847,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979152040,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979152231,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979152423,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979152655,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979152848,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979153039,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979153231,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979153423,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979153629,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979153820,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979154013,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979154204,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979154396,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979154588,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979154780,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979154973,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979155164,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979155377,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979155569,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979155761,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979155954,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254979156154,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979156346,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979156538,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979156730,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979156922,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979157125,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979157316,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979157509,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979157701,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979157893,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979158140,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979158332,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979158524,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979158716,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979158908,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979159160,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979159349,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979159542,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979159734,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979159926,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979160152,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979160344,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979160537,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979160729,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979160921,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979161150,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979161341,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979161534,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979161726,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979161918,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979162124,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979162315,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979162507,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979171009,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979171394,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979171605,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979177044,6,6,192.168.10.14,192.168.10.3,49429,445
1499254979177047,6,6,192.168.10.14,192.168.10.3,49429,445
1499254979177694,6,730,13.107.4.50,192.168.10.15,80,49451
1499254979177908,6,730,13.107.4.50,192.168.10.15,80,49451
1499254979178116,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979178240,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979178250,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979178289,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979178442,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979178497,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979178709,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979178812,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979178890,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979179033,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979179083,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979179276,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979179339,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979179476,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979179553,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979179667,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979179773,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979179859,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979180024,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979180052,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979180243,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979180290,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979180452,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979180529,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979180644,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979180835,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979180836,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979181028,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979181038,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979181220,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979181289,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979181412,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979181532,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979181604,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979181798,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979181817,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979182218,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979182326,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979182410,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979182538,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979182602,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979182794,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979182804,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979182986,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979183020,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979183206,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979183325,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979183398,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979183535,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979183590,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979183782,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979183801,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979183975,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979184040,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979184305,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979184358,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979184550,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979184555,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979184742,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979184750,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979184940,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979185055,6,6,192.168.10.15,13.107.4.50,49451,80
